,Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,thay đổi,KL1,GT1,KL2,GT2,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất
512,31/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
513,30/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
514,29/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
515,26/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
516,25/07/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),100 ,"1,700,000 ",0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
517,24/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
518,23/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
519,22/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
520,19/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
521,18/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
522,17/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
523,16/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
524,15/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
525,12/07/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),400 ,"6,800,000 ",0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
526,11/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
527,10/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
528,09/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
529,08/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
530,05/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
531,04/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
532,03/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
533,02/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
534,01/07/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
535,28/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
536,27/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
537,26/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
538,25/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
539,24/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
540,21/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
541,20/06/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),500 ,"8,500,000 ",0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
542,19/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
543,18/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
544,17/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
545,14/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
546,13/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
547,12/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
548,11/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
549,10/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
550,07/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
551,06/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
552,05/06/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),500 ,"8,500,000 ",0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
553,04/06/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),300 ,"5,100,000 ",0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
554,03/06/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
555,31/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
556,30/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
557,29/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
558,28/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
559,27/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
560,24/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
561,23/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
562,22/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
563,21/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
564,20/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
565,17/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
566,16/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
567,15/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
568,14/05/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),100 ,"1,700,000 ",0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
569,13/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
570,10/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
571,09/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
572,08/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
573,07/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
574,06/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
575,03/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
576,02/05/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
577,26/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
578,25/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
579,24/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
580,23/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
581,22/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
582,19/04/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),100 ,"1,700,000 ",0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
583,18/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
584,17/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
585,16/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
586,12/04/2019,13.59 ,17.00 ,13.59 ,0.00 (0.00 %),300 ,"5,100,000 ",0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
587,11/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
588,10/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
589,09/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
590,08/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
591,05/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
592,04/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
593,03/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
594,02/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
595,01/04/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
596,29/03/2019,17.00 ,17.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
597,28/03/2019,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),"1,300 ","23,400,000 ",0 ,0 ,18.00 ,18.0 ,18.00 ,18.00 
598,27/03/2019,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),100 ,"1,800,000 ",0 ,0 ,18.00 ,18.00 ,18.00 ,18.00 
599,26/03/2019,13.59 ,18.00 ,13.59 ,1.00 (5.88 %),"1,100 ","19,800,000 ",0 ,0 ,17.00 ,18.0 ,18.00 ,18.00 
600,25/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
601,22/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
602,21/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
603,20/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
604,19/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
605,18/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.0 ,17.00 ,17.00 
606,15/03/2019,17.00 ,17.00 ,12.84 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.00 ,17.00 ,17.00 ,17.00 
607,14/03/2019,12.84 ,17.00 ,12.84 ,-0.50 (-2.86 %),100 ,"1,700,000 ",0 ,0 ,17.50 ,17.0 ,17.00 ,17.00 
608,13/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
609,12/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
610,11/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
611,08/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
612,07/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
613,06/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
614,05/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
615,04/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
616,01/03/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
617,28/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
618,27/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
619,26/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
620,25/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
621,22/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
622,21/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
623,20/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
624,19/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
625,18/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
626,15/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
627,14/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
628,13/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
629,12/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
630,11/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
631,01/02/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
632,31/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
633,30/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
634,29/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
635,28/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
636,25/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
637,24/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
638,23/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
639,22/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
640,21/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
641,18/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
642,17/01/2019,17.50 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
643,16/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
644,15/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
645,14/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
646,11/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
647,10/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
648,09/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
649,08/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
650,07/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
651,04/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
652,03/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
653,02/01/2019,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
654,28/12/2018,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
655,27/12/2018,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.5 ,17.50 ,17.50 
656,26/12/2018,13.21 ,17.50 ,13.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,17.50 ,17.50 ,17.50 ,17.50 
657,25/12/2018,13.21 ,17.50 ,13.21 ,-0.50 (-2.78 %),"1,700 ","29,750,000 ",0 ,0 ,18.00 ,17.5 ,17.50 ,17.50 
658,24/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.00 ,18.00 ,18.00 
659,21/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.0 ,18.00 ,18.00 
660,20/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.00 ,18.00 ,18.00 
661,19/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.0 ,18.00 ,18.00 
662,18/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.00 ,18.00 ,18.00 
663,17/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.0 ,18.00 ,18.00 
664,14/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.00 ,18.00 ,18.00 
665,13/12/2018,13.59 ,18.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.00 ,18.0 ,18.00 ,18.00 
666,12/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
667,11/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
668,10/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
669,07/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
670,06/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
671,05/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
672,04/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
673,03/12/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
674,30/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
675,29/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
676,28/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
677,27/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
678,26/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
679,23/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
680,22/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
681,21/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),300 ,"5,700,000 ",0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
682,20/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
683,19/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
684,16/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
685,15/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
686,14/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
687,13/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.0 ,19.00 ,19.00 
688,12/11/2018,13.59 ,19.00 ,13.59 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,19.00 ,19.00 ,19.00 ,19.00 
689,09/11/2018,13.59 ,19.00 ,13.59 ,0.60 (3.26 %),100 ,"1,900,000 ",0 ,0 ,18.40 ,19.0 ,19.00 ,19.00 
690,08/11/2018,13.16 ,18.40 ,13.16 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,18.40 ,18.40 ,18.40 ,18.40 
