,Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,thay đổi,KL1,GT1,KL2,GT2,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất
322,18/08/2020,3.20 ,3.20 ,3.20 ,0.40 (14.29 %),"391,223 ","1,247,873,500 ",0 ,0 ,2.80 ,3.20 ,3.20 ,3.00 
323,17/08/2020,2.80 ,2.80 ,2.80 ,0.30 (12.00 %),"368,211 ","1,015,531,800 ",0 ,0 ,2.50 ,2.6 ,2.80 ,2.60 
324,14/08/2020,2.50 ,2.50 ,2.50 ,0.10 (4.17 %),"117,009 ","289,990,700 ",0 ,0 ,2.40 ,2.40 ,2.50 ,2.30 
325,13/08/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"51,100 ","122,640,000 ",0 ,0 ,2.40 ,2.4 ,2.40 ,2.40 
326,12/08/2020,2.40 ,2.40 ,2.40 ,0.10 (4.35 %),"29,120 ","70,268,000 ",0 ,0 ,2.30 ,2.30 ,2.50 ,2.30 
327,11/08/2020,2.40 ,2.40 ,2.40 ,0.20 (9.09 %),"166,109 ","387,840,700 ",0 ,0 ,2.20 ,2.2 ,2.50 ,2.20 
328,10/08/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"46,061 ","101,336,200 ",0 ,0 ,2.20 ,2.20 ,2.20 ,2.20 
329,07/08/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"25,800 ","56,760,000 ",0 ,0 ,2.20 ,2.2 ,2.20 ,2.20 
330,06/08/2020,2.30 ,2.30 ,2.30 ,0.10 (4.55 %),"26,300 ","57,870,000 ",0 ,0 ,2.20 ,2.20 ,2.30 ,2.20 
331,05/08/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"101,700 ","223,730,000 ",0 ,0 ,2.20 ,2.2 ,2.20 ,2.10 
332,04/08/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"51,000 ","112,230,000 ",0 ,0 ,2.20 ,2.20 ,2.30 ,2.20 
333,03/08/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"118,900 ","261,560,000 ",0 ,0 ,2.20 ,2.3 ,2.30 ,2.10 
334,31/07/2020,2.20 ,2.20 ,2.20 ,0.00 (0.00 %),"19,801 ","43,352,200 ",0 ,0 ,2.20 ,2.20 ,2.20 ,2.10 
335,30/07/2020,2.20 ,2.20 ,2.20 ,0.20 (10.00 %),"4,500 ","9,930,000 ",0 ,0 ,2.00 ,2.3 ,2.30 ,2.20 
336,29/07/2020,2.00 ,2.00 ,2.00 ,-0.20 (-9.09 %),"45,600 ","93,120,000 ",0 ,0 ,2.20 ,2.20 ,2.20 ,2.00 
337,28/07/2020,2.30 ,2.30 ,2.30 ,0.30 (15.00 %),"21,400 ","46,290,000 ",0 ,0 ,2.00 ,2.1 ,2.30 ,2.00 
338,27/07/2020,2.30 ,2.30 ,2.30 ,0.00 (0.00 %),"140,400 ","286,950,000 ",0 ,0 ,2.30 ,2.30 ,2.30 ,2.00 
339,24/07/2020,2.20 ,2.20 ,2.20 ,-0.20 (-8.33 %),"34,300 ","79,010,000 ",0 ,0 ,2.40 ,2.4 ,2.40 ,2.20 
340,23/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"12,100 ","29,210,000 ",0 ,0 ,2.40 ,2.50 ,2.50 ,2.40 
341,22/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"17,720 ","42,660,000 ",0 ,0 ,2.40 ,2.4 ,2.50 ,2.40 
342,21/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"2,321 ","5,574,500 ",0 ,0 ,2.40 ,2.40 ,2.40 ,2.40 
343,20/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"25,500 ","61,210,000 ",0 ,0 ,2.40 ,2.5 ,2.50 ,2.40 
344,17/07/2020,2.40 ,2.40 ,2.40 ,-0.10 (-4.00 %),"25,900 ","62,280,000 ",0 ,0 ,2.50 ,2.50 ,2.50 ,2.40 
345,16/07/2020,2.50 ,2.50 ,2.50 ,0.00 (0.00 %),"24,111 ","60,276,300 ",0 ,0 ,2.50 ,2.5 ,2.50 ,2.50 
346,15/07/2020,2.50 ,2.50 ,2.50 ,0.00 (0.00 %),"57,610 ","142,574,000 ",0 ,0 ,2.50 ,2.50 ,2.50 ,2.40 
347,14/07/2020,2.50 ,2.50 ,2.50 ,0.10 (4.17 %),"28,705 ","70,631,500 ",0 ,0 ,2.40 ,2.5 ,2.50 ,2.40 
348,13/07/2020,2.40 ,2.40 ,2.40 ,0.10 (4.35 %),"43,505 ","104,522,000 ",0 ,0 ,2.30 ,2.40 ,2.50 ,2.40 
349,10/07/2020,2.30 ,2.30 ,2.30 ,-0.10 (-4.17 %),"56,300 ","131,490,000 ",0 ,0 ,2.40 ,2.3 ,2.40 ,2.30 
350,09/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"20,933 ","50,239,200 ",0 ,0 ,2.40 ,2.40 ,2.40 ,2.40 
351,08/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"32,860 ","78,904,000 ",0 ,0 ,2.40 ,2.5 ,2.50 ,2.40 
352,07/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"13,500 ","32,400,000 ",0 ,0 ,2.40 ,2.40 ,2.40 ,2.40 
353,06/07/2020,2.40 ,2.40 ,2.40 ,0.00 (0.00 %),"27,900 ","66,960,000 ",0 ,0 ,2.40 ,2.4 ,2.40 ,2.40 
354,03/07/2020,2.50 ,2.50 ,2.50 ,0.10 (4.17 %),"38,330 ","92,019,000 ",0 ,0 ,2.40 ,2.40 ,2.50 ,2.40 
355,02/07/2020,2.40 ,2.40 ,2.40 ,0.10 (4.35 %),"44,020 ","105,168,000 ",0 ,0 ,2.30 ,2.4 ,2.50 ,2.30 
356,01/07/2020,2.30 ,2.30 ,2.30 ,0.00 (0.00 %),"15,020 ","34,552,000 ",0 ,0 ,2.30 ,2.40 ,2.40 ,2.30 
357,30/06/2020,2.30 ,2.30 ,2.30 ,-0.10 (-4.17 %),"105,909 ","244,531,600 ",0 ,0 ,2.40 ,2.5 ,2.50 ,2.20 
358,29/06/2020,2.40 ,2.40 ,2.40 ,-0.10 (-4.00 %),"72,400 ","170,290,000 ",0 ,0 ,2.50 ,2.50 ,2.50 ,2.30 
359,26/06/2020,2.50 ,2.50 ,2.50 ,0.00 (0.00 %),"96,960 ","242,394,000 ",0 ,0 ,2.50 ,2.5 ,2.50 ,2.50 
360,25/06/2020,2.50 ,2.50 ,2.50 ,-0.10 (-3.85 %),"94,250 ","236,015,000 ",0 ,0 ,2.60 ,2.50 ,2.60 ,2.50 
361,24/06/2020,2.50 ,2.50 ,2.50 ,-0.10 (-3.85 %),"37,500 ","95,620,000 ",0 ,0 ,2.60 ,2.5 ,2.60 ,2.50 
362,23/06/2020,2.60 ,2.60 ,2.60 ,-0.10 (-3.70 %),"120,634 ","312,508,400 ",0 ,0 ,2.70 ,2.70 ,2.70 ,2.50 
363,22/06/2020,2.60 ,2.60 ,2.60 ,0.10 (4.00 %),"47,816 ","127,733,200 ",0 ,0 ,2.50 ,2.6 ,2.70 ,2.50 
364,19/06/2020,2.60 ,2.60 ,2.60 ,0.10 (4.00 %),"83,064 ","211,336,400 ",0 ,0 ,2.50 ,2.50 ,2.60 ,2.50 
365,18/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"106,800 ","267,090,000 ",0 ,0 ,2.60 ,2.6 ,2.60 ,2.50 
366,17/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"27,720 ","72,074,000 ",0 ,0 ,2.60 ,2.60 ,2.60 ,2.60 
367,16/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"79,000 ","204,370,000 ",0 ,0 ,2.60 ,2.6 ,2.70 ,2.50 
368,15/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"117,810 ","307,786,000 ",0 ,0 ,2.60 ,2.60 ,2.70 ,2.60 
369,12/06/2020,2.60 ,2.60 ,2.60 ,-0.40 (-13.33 %),"178,268 ","468,956,800 ",0 ,0 ,3.00 ,2.7 ,2.80 ,2.60 
370,11/06/2020,2.80 ,2.80 ,2.80 ,-0.10 (-3.45 %),"316,409 ","943,117,000 ",0 ,0 ,2.90 ,2.90 ,3.10 ,2.80 
371,10/06/2020,2.90 ,2.90 ,2.90 ,0.30 (11.54 %),"394,220 ","1,124,067,000 ",0 ,0 ,2.60 ,2.6 ,2.90 ,2.60 
372,09/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"193,200 ","502,230,000 ",0 ,0 ,2.60 ,2.60 ,2.60 ,2.50 
373,08/06/2020,2.60 ,2.60 ,2.60 ,0.10 (4.00 %),"127,842 ","332,381,000 ",0 ,0 ,2.50 ,2.5 ,2.70 ,2.50 
374,05/06/2020,2.60 ,2.60 ,2.60 ,0.10 (4.00 %),"47,940 ","119,444,000 ",0 ,0 ,2.50 ,2.50 ,2.60 ,2.40 
375,04/06/2020,2.60 ,2.60 ,2.60 ,0.10 (4.00 %),"58,620 ","147,414,000 ",10 ,"22,000 ",2.50 ,2.5 ,2.60 ,2.50 
376,03/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"97,708 ","248,270,800 ",0 ,0 ,2.60 ,2.60 ,2.60 ,2.50 
377,02/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"37,502 ","97,905,400 ",0 ,0 ,2.60 ,2.6 ,2.70 ,2.60 
378,01/06/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"126,420 ","322,433,000 ",0 ,0 ,2.60 ,2.60 ,2.70 ,2.50 
379,29/05/2020,2.60 ,2.60 ,2.60 ,0.00 (0.00 %),"66,850 ","171,625,000 ",0 ,0 ,2.60 ,2.5 ,2.70 ,2.50 
