,Ngày,Giá điều chỉnh,Giá đóng cửa,Giá bình quân,thay đổi,KL1,GT1,KL2,GT2,Giá tham chiếu,Giá mở cửa,Giá cao nhất,Giá thấp nhất
282,20/10/2020,23.85 ,25.30 ,23.77 ,-4.40 (-14.81 %),"1,000 ","25,380,000 ",0 ,0 ,29.70 ,25.50 ,25.50 ,25.30 
283,19/10/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.7 ,29.70 ,29.70 
284,16/10/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.70 ,29.70 ,29.70 
285,15/10/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.7 ,29.70 ,29.70 
286,14/10/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.70 ,29.70 ,29.70 
287,13/10/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.7 ,29.70 ,29.70 
288,12/10/2020,27.91 ,29.70 ,27.91 ,-5.20 (-14.90 %),400 ,"11,880,000 ",0 ,0 ,34.90 ,29.70 ,29.70 ,29.70 
289,09/10/2020,32.79 ,34.90 ,32.79 ,-6.10 (-14.88 %),100 ,"3,490,000 ",0 ,0 ,41.00 ,34.9 ,34.90 ,34.90 
290,08/10/2020,41.00 ,41.00 ,38.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,41.00 ,41.00 ,41.00 ,41.00 
291,07/10/2020,38.52 ,41.00 ,38.52 ,2.00 (5.13 %),"1,000 ","41,000,000 ",0 ,0 ,39.00 ,41.0 ,41.00 ,41.00 
292,06/10/2020,36.66 ,35.10 ,32.98 ,-6.10 (-14.81 %),"2,400 ","93,640,000 ",0 ,0 ,41.20 ,39.00 ,42.00 ,35.10 
293,05/10/2020,41.20 ,41.20 ,38.71 ,0.00 (0.00 %),0 ,0 ,"4,000 ","140,400,000 ",41.20 ,41.2 ,41.20 ,41.20 
294,02/10/2020,41.20 ,41.20 ,38.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,41.20 ,41.20 ,41.20 ,41.20 
295,01/10/2020,41.20 ,41.20 ,38.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,41.20 ,41.2 ,41.20 ,41.20 
296,30/09/2020,38.71 ,41.20 ,38.71 ,5.20 (14.44 %),100 ,"4,120,000 ",0 ,0 ,36.00 ,41.20 ,41.20 ,41.20 
297,29/09/2020,36.00 ,36.00 ,33.82 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,36.00 ,36.0 ,36.00 ,36.00 
298,28/09/2020,33.82 ,36.00 ,33.82 ,2.90 (8.76 %),"1,400 ","50,400,000 ",0 ,0 ,33.10 ,36.00 ,36.00 ,36.00 
299,25/09/2020,33.10 ,33.10 ,31.10 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,33.10 ,33.1 ,33.10 ,33.10 
300,24/09/2020,33.10 ,33.10 ,31.10 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,33.10 ,33.10 ,33.10 ,33.10 
301,23/09/2020,31.07 ,33.00 ,31.01 ,3.00 (10.00 %),"1,500 ","49,600,000 ",0 ,0 ,30.00 ,34.0 ,34.00 ,33.00 
302,22/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
303,21/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.0 ,30.00 ,30.00 
304,18/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
305,17/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.0 ,30.00 ,30.00 
306,16/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
307,15/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.0 ,30.00 ,30.00 
308,14/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
309,11/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.0 ,30.00 ,30.00 
310,10/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
311,09/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.0 ,30.00 ,30.00 
312,08/09/2020,30.00 ,30.00 ,28.19 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,30.00 ,30.00 ,30.00 ,30.00 
313,07/09/2020,28.19 ,30.00 ,28.19 ,3.50 (13.21 %),100 ,"3,000,000 ",0 ,0 ,26.50 ,30.0 ,30.00 ,30.00 
314,04/09/2020,26.50 ,26.50 ,24.90 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.50 ,26.50 ,26.50 ,26.50 
315,03/09/2020,26.50 ,26.50 ,24.90 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.50 ,26.5 ,26.50 ,26.50 
316,01/09/2020,24.90 ,26.50 ,24.90 ,-3.20 (-10.77 %),200 ,"5,300,000 ",0 ,0 ,29.70 ,26.50 ,26.50 ,26.50 
317,31/08/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.7 ,29.70 ,29.70 
318,28/08/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.70 ,29.70 ,29.70 
319,27/08/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.7 ,29.70 ,29.70 
320,26/08/2020,29.70 ,29.70 ,27.91 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,29.70 ,29.70 ,29.70 ,29.70 
321,25/08/2020,27.87 ,31.00 ,29.13 ,4.00 (14.81 %),300 ,"8,900,000 ",0 ,0 ,27.00 ,27.0 ,31.00 ,27.00 
322,24/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.00 ,27.00 ,27.00 
323,21/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.0 ,27.00 ,27.00 
324,20/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.00 ,27.00 ,27.00 
325,19/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.0 ,27.00 ,27.00 
326,18/08/2020,25.37 ,27.00 ,25.37 ,0.00 (0.00 %),500 ,"13,500,000 ",0 ,0 ,27.00 ,27.00 ,27.00 ,27.00 
327,17/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.0 ,27.00 ,27.00 
328,14/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.00 ,27.00 ,27.00 
329,13/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.0 ,27.00 ,27.00 
330,12/08/2020,27.00 ,27.00 ,25.37 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.00 ,27.00 ,27.00 ,27.00 
331,11/08/2020,25.37 ,27.00 ,25.37 ,1.00 (3.85 %),800 ,"21,600,000 ",0 ,0 ,26.00 ,27.0 ,27.00 ,27.00 
332,10/08/2020,24.43 ,26.00 ,24.43 ,-0.40 (-1.52 %),500 ,"13,000,000 ",0 ,0 ,26.40 ,26.00 ,26.00 ,26.00 
333,07/08/2020,26.40 ,26.40 ,24.80 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.40 ,26.4 ,26.40 ,26.40 
334,06/08/2020,26.40 ,26.40 ,24.80 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.40 ,26.40 ,26.40 ,26.40 
335,05/08/2020,26.40 ,26.40 ,24.80 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.40 ,26.4 ,26.40 ,26.40 
336,04/08/2020,26.40 ,26.40 ,24.80 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.40 ,26.40 ,26.40 ,26.40 
337,03/08/2020,26.40 ,26.40 ,24.80 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.40 ,26.4 ,26.40 ,26.40 
338,31/07/2020,24.80 ,26.40 ,24.80 ,1.80 (7.32 %),"1,100 ","29,040,000 ",0 ,0 ,24.60 ,26.40 ,26.40 ,26.40 
339,30/07/2020,23.11 ,24.60 ,23.11 ,0.00 (0.00 %),"1,000 ","24,600,000 ",0 ,0 ,24.60 ,24.6 ,24.60 ,24.60 
340,29/07/2020,24.60 ,24.60 ,23.11 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.60 ,24.60 ,24.60 ,24.60 
341,28/07/2020,24.60 ,24.60 ,23.11 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.60 ,24.6 ,24.60 ,24.60 
342,27/07/2020,24.60 ,24.60 ,23.11 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.60 ,24.60 ,24.60 ,24.60 
343,24/07/2020,23.11 ,24.60 ,23.11 ,-1.40 (-5.38 %),"1,000 ","24,600,000 ",0 ,0 ,26.00 ,24.6 ,24.60 ,24.60 
344,23/07/2020,26.00 ,26.00 ,24.43 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.00 ,26.00 ,26.00 ,26.00 
345,22/07/2020,26.00 ,26.00 ,24.43 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.00 ,26.0 ,26.00 ,26.00 
346,21/07/2020,24.43 ,26.00 ,24.43 ,-1.00 (-3.70 %),500 ,"13,000,000 ",0 ,0 ,27.00 ,26.00 ,26.00 ,26.00 
347,20/07/2020,25.37 ,27.00 ,25.37 ,0.90 (3.45 %),"1,500 ","40,500,000 ",0 ,0 ,26.10 ,27.0 ,27.00 ,27.00 
348,17/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.10 ,26.10 ,26.10 
349,16/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.1 ,26.10 ,26.10 
350,15/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.10 ,26.10 ,26.10 
351,14/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.1 ,26.10 ,26.10 
352,13/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.10 ,26.10 ,26.10 
353,10/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.1 ,26.10 ,26.10 
354,09/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.10 ,26.10 ,26.10 
355,08/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.1 ,26.10 ,26.10 
356,07/07/2020,26.10 ,26.10 ,24.52 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.10 ,26.10 ,26.10 ,26.10 
357,06/07/2020,24.51 ,26.00 ,24.43 ,-0.30 (-1.14 %),"3,000 ","78,250,000 ",0 ,0 ,26.30 ,26.1 ,26.10 ,26.00 
358,03/07/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
359,02/07/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
360,01/07/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
361,30/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
362,29/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
363,26/06/2020,24.71 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
364,25/06/2020,24.71 ,26.30 ,24.71 ,0.00 (0.00 %),300 ,"7,890,000 ",0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
365,24/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
366,23/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
367,22/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
368,19/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
369,18/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
370,17/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
371,16/06/2020,24.71 ,26.30 ,24.71 ,0.00 (0.00 %),100 ,"2,630,000 ",0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
372,15/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
373,12/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
374,11/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
375,10/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
376,09/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
377,08/06/2020,26.30 ,26.30 ,24.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.30 ,26.3 ,26.30 ,26.30 
378,05/06/2020,24.71 ,26.30 ,24.71 ,0.00 (0.00 %),"2,200 ","57,860,000 ",0 ,0 ,26.30 ,26.30 ,26.30 ,26.30 
379,04/06/2020,24.71 ,26.30 ,24.71 ,1.60 (6.48 %),"1,500 ","39,450,000 ",0 ,0 ,24.70 ,26.3 ,26.30 ,26.30 
380,03/06/2020,24.70 ,24.70 ,23.21 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.70 ,24.70 ,24.70 ,24.70 
381,02/06/2020,24.70 ,24.70 ,23.21 ,0.00 (0.00 %),0 ,0 ,"2,200 ","46,200,000 ",24.70 ,24.7 ,24.70 ,24.70 
382,01/06/2020,23.25 ,24.70 ,23.21 ,-2.10 (-7.84 %),"1,200 ","29,690,000 ",0 ,0 ,26.80 ,25.00 ,25.00 ,24.50 
383,29/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.5 ,27.50 ,27.50 
384,28/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.50 ,27.50 ,27.50 
385,27/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.5 ,27.50 ,27.50 
386,26/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.50 ,27.50 ,27.50 
387,25/05/2020,25.18 ,27.50 ,25.18 ,1.50 (5.77 %),800 ,"22,000,000 ",0 ,0 ,26.00 ,27.5 ,27.50 ,27.50 
388,22/05/2020,23.81 ,26.00 ,23.81 ,0.00 (0.00 %),500 ,"13,000,000 ",0 ,0 ,26.00 ,26.00 ,26.00 ,26.00 
389,21/05/2020,23.78 ,26.00 ,23.81 ,1.30 (5.26 %),"3,200 ","83,100,000 ",0 ,0 ,24.70 ,25.9 ,26.00 ,25.90 
390,20/05/2020,24.70 ,24.70 ,22.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.70 ,24.70 ,24.70 ,24.70 
391,19/05/2020,24.70 ,24.70 ,22.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.70 ,24.7 ,24.70 ,24.70 
392,18/05/2020,22.58 ,24.60 ,22.52 ,-2.90 (-10.55 %),"2,300 ","56,710,000 ",0 ,0 ,27.50 ,25.00 ,25.00 ,24.50 
393,15/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.5 ,27.50 ,27.50 
394,14/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.50 ,27.50 ,27.50 
395,13/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.5 ,27.50 ,27.50 
396,12/05/2020,27.50 ,27.50 ,25.18 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.50 ,27.50 ,27.50 ,27.50 
397,11/05/2020,25.22 ,28.00 ,25.64 ,3.50 (14.29 %),700 ,"19,280,000 ",0 ,0 ,24.50 ,26.4 ,28.00 ,26.40 
398,08/05/2020,24.50 ,24.50 ,22.43 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,24.50 ,24.50 ,24.50 ,24.50 
399,07/05/2020,22.43 ,24.50 ,22.43 ,-1.80 (-6.84 %),400 ,"9,800,000 ",0 ,0 ,26.30 ,24.5 ,24.50 ,24.50 
400,06/05/2020,24.08 ,26.30 ,24.08 ,-0.10 (-0.38 %),200 ,"5,260,000 ",0 ,0 ,26.40 ,26.30 ,26.30 ,26.30 
401,05/05/2020,24.17 ,26.40 ,24.17 ,-0.10 (-0.38 %),200 ,"5,280,000 ",0 ,0 ,26.50 ,26.4 ,26.40 ,26.40 
402,04/05/2020,24.25 ,26.50 ,24.26 ,2.30 (9.50 %),"2,700 ","71,500,000 ",0 ,0 ,24.20 ,26.40 ,26.50 ,26.40 
403,29/04/2020,22.19 ,25.30 ,23.16 ,0.00 (0.00 %),"2,900 ","70,290,000 ",0 ,0 ,25.30 ,24.1 ,25.30 ,24.00 
404,28/04/2020,23.15 ,29.00 ,26.55 ,1.60 (5.84 %),"3,200 ","80,900,000 ",0 ,0 ,27.40 ,24.00 ,29.00 ,24.00 
405,27/04/2020,27.40 ,27.40 ,25.09 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.40 ,27.4 ,27.40 ,27.40 
406,24/04/2020,25.12 ,24.00 ,21.97 ,-2.80 (-10.45 %),"4,200 ","115,240,000 ",0 ,0 ,26.80 ,27.50 ,30.80 ,24.00 
407,23/04/2020,24.54 ,26.80 ,24.54 ,0.40 (1.52 %),"1,900 ","50,920,000 ",0 ,0 ,26.40 ,26.8 ,26.80 ,26.80 
408,22/04/2020,24.14 ,26.00 ,23.81 ,-0.30 (-1.14 %),"1,000 ","26,360,000 ",0 ,0 ,26.30 ,26.30 ,26.90 ,26.00 
409,21/04/2020,24.10 ,26.80 ,24.54 ,2.90 (12.13 %),"4,400 ","115,790,000 ",0 ,0 ,23.90 ,25.0 ,26.80 ,25.00 
410,20/04/2020,23.90 ,23.90 ,21.88 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,23.90 ,23.90 ,23.90 ,23.90 
411,17/04/2020,21.90 ,22.60 ,20.69 ,-1.60 (-6.61 %),700 ,"16,740,000 ",0 ,0 ,24.20 ,27.2 ,27.20 ,22.60 
412,16/04/2020,22.16 ,24.10 ,22.07 ,2.80 (13.15 %),300 ,"7,260,000 ",0 ,0 ,21.30 ,24.40 ,24.40 ,24.10 
413,15/04/2020,19.51 ,24.90 ,22.80 ,3.20 (14.75 %),"5,400 ","115,060,000 ","7,700 ","142,450,000 ",21.70 ,21.0 ,24.90 ,18.50 
414,14/04/2020,19.91 ,21.50 ,19.69 ,-2.50 (-10.42 %),"2,700 ","58,700,000 ",0 ,0 ,24.00 ,22.30 ,22.30 ,21.50 
415,13/04/2020,21.97 ,24.00 ,21.97 ,-3.40 (-12.41 %),"1,000 ","24,000,000 ",0 ,0 ,27.40 ,24.0 ,24.00 ,24.00 
416,10/04/2020,27.40 ,27.40 ,25.09 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,27.40 ,27.40 ,27.40 ,27.40 
417,09/04/2020,25.11 ,28.60 ,26.19 ,2.10 (7.92 %),"5,000 ","137,120,000 ",0 ,0 ,26.50 ,26.5 ,28.60 ,26.50 
418,08/04/2020,24.26 ,26.50 ,24.26 ,0.00 (0.00 %),"1,200 ","31,800,000 ",0 ,0 ,26.50 ,26.50 ,26.50 ,26.50 
419,07/04/2020,24.26 ,26.50 ,24.26 ,0.00 (0.00 %),"1,700 ","45,050,000 ",0 ,0 ,26.50 ,26.5 ,26.50 ,26.50 
420,06/04/2020,26.50 ,26.50 ,24.26 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,26.50 ,26.50 ,26.50 ,26.50 
421,03/04/2020,24.26 ,26.50 ,24.26 ,1.00 (3.92 %),800 ,"21,200,000 ",0 ,0 ,25.50 ,26.5 ,26.50 ,26.50 
422,01/04/2020,23.35 ,25.50 ,23.35 ,0.50 (2.00 %),900 ,"22,950,000 ",0 ,0 ,25.00 ,25.50 ,25.50 ,25.50 
423,31/03/2020,25.00 ,25.00 ,22.89 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,25.00 ,25.0 ,25.00 ,25.00 
424,30/03/2020,25.00 ,25.00 ,22.89 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,25.00 ,25.00 ,25.00 ,25.00 
425,27/03/2020,22.89 ,25.00 ,22.89 ,2.50 (11.11 %),700 ,"17,500,000 ",0 ,0 ,22.50 ,25.0 ,25.00 ,25.00 
426,26/03/2020,20.60 ,22.50 ,20.60 ,-2.40 (-9.64 %),"2,900 ","65,250,000 ",0 ,0 ,24.90 ,22.50 ,22.50 ,22.50 
427,25/03/2020,22.79 ,22.70 ,20.78 ,0.00 (0.00 %),"4,800 ","119,480,000 ",0 ,0 ,22.70 ,25.0 ,25.50 ,22.70 
428,24/03/2020,20.77 ,22.20 ,20.33 ,-3.70 (-14.29 %),"1,500 ","34,030,000 ",0 ,0 ,25.90 ,29.50 ,29.50 ,22.20 
429,23/03/2020,25.90 ,25.90 ,23.71 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,25.90 ,25.9 ,25.90 ,25.90 
430,20/03/2020,23.71 ,25.90 ,23.71 ,-4.50 (-14.80 %),100 ,"2,590,000 ",0 ,0 ,30.40 ,25.90 ,25.90 ,25.90 
431,19/03/2020,27.83 ,30.40 ,27.83 ,-5.30 (-14.85 %),100 ,"3,040,000 ",0 ,0 ,35.70 ,30.4 ,30.40 ,30.40 
432,18/03/2020,32.69 ,35.70 ,32.69 ,-6.30 (-15.00 %),100 ,"3,570,000 ",0 ,0 ,42.00 ,35.70 ,35.70 ,35.70 
433,17/03/2020,42.00 ,42.00 ,38.46 ,0.00 (0.00 %),2 ,"71,600 ",0 ,0 ,42.00 ,42.0 ,42.00 ,42.00 
434,16/03/2020,42.00 ,42.00 ,38.46 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,42.00 ,42.00 ,42.00 ,42.00 
435,13/03/2020,42.00 ,42.00 ,38.46 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,42.00 ,42.0 ,42.00 ,42.00 
436,12/03/2020,38.46 ,42.00 ,38.46 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,42.00 ,42.00 ,42.00 ,42.00 
437,10/03/2020,38.46 ,42.00 ,38.46 ,4.70 (12.60 %),200 ,"8,400,000 ",0 ,0 ,37.30 ,42.0 ,42.00 ,42.00 
438,09/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.30 ,37.30 ,37.30 
439,06/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.3 ,37.30 ,37.30 
440,05/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.30 ,37.30 ,37.30 
441,04/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.3 ,37.30 ,37.30 
442,03/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.30 ,37.30 ,37.30 
443,02/03/2020,37.30 ,37.30 ,34.15 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,37.30 ,37.3 ,37.30 ,37.30 
444,28/02/2020,34.15 ,37.30 ,34.15 ,-0.40 (-1.06 %),100 ,"3,730,000 ",0 ,0 ,37.70 ,37.30 ,37.30 ,37.30 
445,27/02/2020,34.52 ,37.70 ,34.52 ,-6.60 (-14.90 %),800 ,"30,160,000 ",0 ,0 ,44.30 ,37.7 ,37.70 ,37.70 
446,26/02/2020,44.30 ,44.30 ,40.56 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,44.30 ,44.30 ,44.30 ,44.30 
447,25/02/2020,40.56 ,44.30 ,40.56 ,-7.80 (-14.97 %),500 ,"22,150,000 ",0 ,0 ,52.10 ,44.3 ,44.30 ,44.30 
448,24/02/2020,52.10 ,52.10 ,47.70 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,52.10 ,52.10 ,52.10 ,52.10 
449,21/02/2020,47.67 ,45.20 ,41.39 ,-7.90 (-14.88 %),300 ,"15,620,000 ",0 ,0 ,53.10 ,50.0 ,61.00 ,45.20 
450,20/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.10 ,53.10 ,53.10 
451,19/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.1 ,53.10 ,53.10 
452,18/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.10 ,53.10 ,53.10 
453,17/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.1 ,53.10 ,53.10 
454,14/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.10 ,53.10 ,53.10 
455,13/02/2020,53.10 ,53.10 ,48.62 ,0.00 (0.00 %),0 ,0 ,0 ,0 ,53.10 ,53.1 ,53.10 ,53.10 
